nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,n_neighbors,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
4,1111,Simulation,001,Simulation,001,0,5,2,0.9125,0.984375,0.9375,0.90625,0.9375,0.953125
4,1111,Simulation,001,Hardware,001,0,5,2,0.37850467289719625,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,5,2,0.0575,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Hardware,001,0,5,2,0.69,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,5,2,0.9875,1.0,0.984375,1.0,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,5,2,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,5,2,0.0925,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Hardware,001,0,5,2,0.0,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Hardware,001,0,5,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1100,Refreshed_Hardware,001,Hardware,001,0,5,2,1.0,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Simulation,001,0,5,2,0.67,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Simulation,001,0,5,2,0.5,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,5,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,5,3,0.32,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,5,3,0.07,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Hardware,001,0,5,3,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,5,3,0.195,nan,nan,nan,nan,nan
4,1111,Simulation,001,Simulation,001,0,5,3,0.9125,0.984375,0.9375,0.90625,0.9375,0.953125
4,1111,Simulation,001,Hardware,001,0,5,3,0.37850467289719625,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,5,3,0.0575,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Hardware,001,0,5,3,0.69,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,5,3,0.9875,1.0,0.984375,1.0,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,5,3,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,5,3,0.0925,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Hardware,001,0,5,3,0.0,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Hardware,001,0,5,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1100,Refreshed_Hardware,001,Hardware,001,0,5,3,1.0,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Simulation,001,0,5,3,0.67,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Simulation,001,0,5,3,0.5,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,5,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Simulation,001,0,5,4,0.32,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Simulation,001,0,5,4,0.07,nan,nan,nan,nan,nan
4,1111,Hardware,001,Refreshed_Hardware,001,0,5,4,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,001,Sim and Refreshed,001,0,5,4,0.195,nan,nan,nan,nan,nan
4,1111,Simulation,001,Simulation,001,0,5,4,0.9125,0.984375,0.9375,0.90625,0.9375,0.953125
4,1111,Simulation,001,Hardware,001,0,5,4,0.37850467289719625,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Simulation,001,0,5,4,0.0575,nan,nan,nan,nan,nan
4,1111,Simulation,001,Refreshed_Hardware,001,0,5,4,0.69,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Simulation,001,0,5,4,0.9875,1.0,0.984375,1.0,1.0,1.0
4,1111,Refreshed_Simulation,001,Hardware,001,0,5,4,0.2336448598130841,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Simulation,001,0,5,4,0.0925,nan,nan,nan,nan,nan
4,1111,Refreshed_Simulation,001,Refreshed_Hardware,001,0,5,4,0.0,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Hardware,001,0,5,4,1.0,1.0,1.0,1.0,1.0,1.0
4,1100,Refreshed_Hardware,001,Hardware,001,0,5,4,1.0,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Simulation,001,0,5,4,0.67,nan,nan,nan,nan,nan
4,1100,Refreshed_Hardware,001,Refreshed_Simulation,001,0,5,4,0.5,nan,nan,nan,nan,nan
