nr_qubits,exp_type 1,exp_type 2,backend 1,backend 2,circuit 1,circuit 2,corr avg,cosine d,manhatt d,mse,euclidean d
16,Simulated,Simulated,torino,fez,3,3,0.9795083553700442,0.020490510142724516,0.7356699671897292,0.7019839226640251,0.2024376948234881
16,Simulated,Simulated,torino,marrakesh,3,3,0.9813088692110787,0.01869006769473558,0.6955723129618381,0.496881480093584,0.19333943050880825
16,Simulated,Simulated,fez,marrakesh,3,3,0.9662845819016964,0.03371354699879836,0.8519337176352926,0.8017840606280957,0.2596672755616244
16,Refreshed_Simulated,Refreshed_Simulated,brisbane,torino,1,1,0.9622798087280212,0.037718096414206315,1.1301827319660473,0.26041806379752686,0.2746564997017318
16,Refreshed_Simulated,Refreshed_Simulated,brisbane,fez,1,1,0.9467605539468539,0.05323660502930838,1.1431542374164716,0.4931472427957453,0.3263023292264523
16,Refreshed_Simulated,Refreshed_Simulated,brisbane,marrakesh,1,1,0.9299546323613543,0.07004169095410795,1.3134520073156206,0.6383522413295408,0.37427714585345234
16,Refreshed_Simulated,Refreshed_Simulated,torino,fez,1,1,0.9107128095786349,0.08928245479964958,1.1749546050889748,0.26212694966341316,0.4225694139420194
16,Refreshed_Simulated,Refreshed_Simulated,torino,marrakesh,1,1,0.9647600154723475,0.03523816917096989,0.8508124186328684,0.37056605207426946,0.26547379972784935
16,Refreshed_Simulated,Refreshed_Simulated,fez,marrakesh,1,1,0.8895009563820023,0.11049338315569457,1.2015138212992735,0.25112248256469355,0.4700922955243871
16,Refreshed_Simulated,Refreshed_Simulated,brisbane,torino,2,2,0.9742296654746125,0.02576889096114443,1.032327319954823,0.21204573312416913,0.22701934261713022
16,Refreshed_Simulated,Refreshed_Simulated,brisbane,fez,2,2,0.9514961547811724,0.04850119750206505,1.186058259844252,0.45197036351394365,0.3114520749716568
16,Refreshed_Simulated,Refreshed_Simulated,brisbane,marrakesh,2,2,0.8534986944013458,0.14649452462300472,1.5702705897031306,0.38873608677875415,0.5412846286807265
16,Refreshed_Simulated,Refreshed_Simulated,torino,fez,2,2,0.9414153738673682,0.058581456117197894,1.0592622328351131,0.21859633852655164,0.3422906838264757
16,Refreshed_Simulated,Refreshed_Simulated,torino,marrakesh,2,2,0.8076891409033911,0.19230185281761036,1.706445302625861,0.35480121956982597,0.6201642569797313
16,Refreshed_Simulated,Refreshed_Simulated,fez,marrakesh,2,2,0.8456348757509031,0.15435801921364545,1.4925348667792133,0.6441225162893515,0.5556222083640014
16,Refreshed_Simulated,Refreshed_Simulated,brisbane,torino,3,3,0.9782397648979004,0.021759003093572593,0.7256249993722643,0.3146713216254301,0.20860969820970088
16,Refreshed_Simulated,Refreshed_Simulated,brisbane,fez,3,3,0.8348639276336186,0.1651287009397906,1.3655493803548726,0.3419061606515291,0.5746802605619756
16,Refreshed_Simulated,Refreshed_Simulated,brisbane,marrakesh,3,3,0.9573589085280835,0.04263884878813662,1.005950627111084,0.7465097587017433,0.2920234538119726
16,Refreshed_Simulated,Refreshed_Simulated,torino,fez,3,3,0.8872719326436324,0.11272323959314678,1.1894201562413254,0.47051563396183993,0.4748120461680516
16,Refreshed_Simulated,Refreshed_Simulated,torino,marrakesh,3,3,0.9478365166998601,0.05216072551063933,0.8483983087346333,0.5045615901690098,0.3229883140630276
16,Refreshed_Simulated,Refreshed_Simulated,fez,marrakesh,3,3,0.8132020990690485,0.18678961740776556,1.404110740319247,0.6853773651398578,0.6112112849216146
