nr_qubits,machines,tr&v exp_type,tr&v circuits,test exp_type,test circuits,preprocess settings,n_neighbors,param settings,accuracy,cv_1,cv_2,cv_3,cv_4,cv_5
4,1111,Hardware,010,Hardware,100,0,3,2,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,001,0,3,2,0.5327102803738317,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,101,0,3,2,0.7663551401869159,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,3,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Hardware,100,0,3,2,0.6635514018691588,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,010,0,3,2,0.7102803738317757,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,110,0,3,2,0.6869158878504673,nan,nan,nan,nan,nan
4,1111,Hardware,011,Hardware,011,0,3,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,011,Hardware,100,0,3,2,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,101,Hardware,101,0,3,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,101,Hardware,010,0,3,2,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,110,Hardware,110,0,3,2,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,110,Hardware,001,0,3,2,0.5327102803738317,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,100,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,100,Hardware,010,0,3,3,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,001,0,3,3,0.5280373831775701,nan,nan,nan,nan,nan
4,1111,Hardware,100,Hardware,011,0,3,3,0.764018691588785,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,010,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,010,Hardware,100,0,3,3,1.0,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,001,0,3,3,0.5327102803738317,nan,nan,nan,nan,nan
4,1111,Hardware,010,Hardware,101,0,3,3,0.7663551401869159,nan,nan,nan,nan,nan
4,1111,Hardware,001,Hardware,001,0,3,3,1.0,1.0,1.0,1.0,1.0,1.0
4,1111,Hardware,001,Hardware,100,0,3,3,0.6635514018691588,nan,nan,nan,nan,nan
